session_id,timestamp,email,password,mouse_movements,time_to_submit,honeypot_filled,honeypot_total_length,keystrokes,focus_events,paste_events,email_length,password_length,cookies_enabled,is_attack,attack_type
session_000224,2026-01-12T22:59:33.944067,user224@yahoo.com,***,17,19.91,0,0,32,2,0,17,8,1,0,legitimate
session_000225,2026-01-26T22:59:33.944067,user225@company.com,***,14,13.41,0,0,35,3,0,19,15,1,0,legitimate
session_000226,2026-01-12T22:59:33.944067,user226@gmail.com,***,39,6.43,0,0,34,10,0,17,8,1,0,legitimate
session_000227,2026-01-22T22:59:33.944067,user227@outlook.com,***,12,17.76,0,0,33,10,1,19,13,1,0,legitimate
session_000228,2026-01-23T22:59:33.944067,user228@company.com,***,22,3.55,0,0,32,10,0,19,9,1,0,legitimate
session_000229,2026-01-28T22:59:33.944067,' OR 'a'='a,,1,1.13,1,11,14,0,1,11,0,1,1,sql_injection
session_000230,2026-01-24T22:59:33.944067,user230@gmail.com,***,27,10.51,0,0,26,9,1,17,9,1,0,legitimate
session_000231,2026-01-12T22:59:33.944067,' OR 1=1--,,3,0.5,1,10,9,1,0,10,0,1,1,sql_injection
session_000232,2026-01-11T22:59:33.944067,user232@outlook.com,***,12,18.68,0,0,35,9,0,19,8,1,0,legitimate
session_000233,2026-02-04T22:59:33.944067,user233@gmail.com,***,29,16.36,0,0,39,4,0,17,12,1,0,legitimate
session_000234,2026-01-28T22:59:33.944067,..\..\..\windows\system32,test,2,0.59,0,0,25,1,1,25,4,1,1,path_traversal
session_000235,2026-01-15T22:59:33.944067,user235@yahoo.com,***,40,17.35,0,0,36,6,0,17,16,1,0,legitimate
session_000236,2026-01-30T22:59:33.944067,user236@company.com,***,35,16.67,0,0,38,8,0,19,9,1,0,legitimate
session_000237,2026-02-07T22:59:33.944067,user237@gmail.com,***,22,19.22,0,0,30,3,0,17,10,1,0,legitimate
session_000238,2026-02-05T22:59:33.944067,user238@outlook.com,***,7,18.58,0,0,36,7,1,19,12,1,0,legitimate
session_000239,2026-01-16T22:59:33.944067,user239@outlook.com,***,29,18.47,0,0,34,4,0,19,12,1,0,legitimate
session_000240,2026-01-25T22:59:33.944067,user240@gmail.com,***,50,15.18,0,0,35,4,0,17,8,1,0,legitimate
session_000241,2026-01-19T22:59:33.944067,user241@outlook.com,***,11,5.74,0,0,38,4,0,19,12,1,0,legitimate
session_000242,2026-01-16T22:59:33.944067,user242@company.com,***,26,2.77,0,0,36,9,0,19,13,1,0,legitimate
session_000243,2026-01-10T22:59:33.944067,user243@company.com,***,23,16.85,0,0,38,7,0,19,11,1,0,legitimate
session_000244,2026-01-28T22:59:33.944067,user244@company.com,***,18,3.54,0,0,32,6,1,19,11,1,0,legitimate
session_000245,2026-01-26T22:59:33.944067,bot245@automated.com,botpass5081,0,0.26,1,20,0,0,1,20,11,1,1,bot
session_000246,2026-02-02T22:59:33.944067,test@test.com`cat /etc/shadow`,&& whoami,1,0.23,0,0,22,1,1,30,9,1,1,command_injection
session_000247,2026-02-07T22:59:33.944067,user247@company.com,***,16,18.65,0,0,33,3,0,19,10,1,0,legitimate
session_000248,2026-01-24T22:59:33.944067,user248@company.com,***,18,13.78,0,0,29,9,0,19,9,1,0,legitimate
session_000249,2026-01-22T22:59:33.944067,test@test.com`cat /etc/shadow`,&& whoami,1,0.64,0,0,16,0,1,30,9,1,1,command_injection
session_000250,2026-01-18T22:59:33.944067,user250@gmail.com,***,32,3.17,0,0,40,2,1,17,16,1,0,legitimate
session_000251,2026-01-26T22:59:33.944067,bot251@automated.com,botpass4572,0,0.46,1,20,0,0,1,20,11,1,1,bot
session_000252,2026-01-26T22:59:33.944067,user252@company.com,***,39,16.94,0,0,43,2,0,19,14,1,0,legitimate
session_000253,2026-01-22T22:59:33.944067,user253@company.com,***,10,17.89,0,0,33,9,0,19,11,1,0,legitimate
session_000254,2026-01-12T22:59:33.944067,../../../etc/passwd,test,2,0.38,0,0,19,1,1,19,4,1,1,path_traversal
session_000255,2026-02-03T22:59:33.944067,admin,pass364,0,0.36,0,0,3,2,0,5,7,1,1,brute_force
session_000256,2026-01-18T22:59:33.944067,<iframe src=javascript:alert(1)>,,2,0.6,0,0,32,1,1,32,0,1,1,xss
session_000257,2026-02-04T22:59:33.944067,user257@yahoo.com,***,15,12.3,0,0,31,4,0,17,13,1,0,legitimate
session_000258,2026-01-12T22:59:33.944067,user258@company.com,***,19,14.28,0,0,33,9,0,19,14,1,0,legitimate
session_000259,2026-01-31T22:59:33.944067,user259@company.com,***,35,16.33,0,0,31,9,0,19,12,1,0,legitimate
session_000260,2026-02-07T22:59:33.944067,user260@gmail.com,***,41,4.31,0,0,34,10,0,17,9,1,0,legitimate
session_000261,2026-01-20T22:59:33.944067,user261@company.com,***,5,14.47,0,0,36,5,0,19,12,1,0,legitimate
session_000262,2026-02-01T22:59:33.944067,admin,pass808,0,0.54,0,0,9,0,0,5,7,1,1,brute_force
session_000263,2026-01-25T22:59:33.944067,user263@yahoo.com,***,49,15.62,0,0,34,3,1,17,12,1,0,legitimate
session_000264,2026-02-04T22:59:33.944067,user264@yahoo.com,***,18,16.29,0,0,30,9,1,17,12,1,0,legitimate
session_000265,2026-02-06T22:59:33.944067,user265@outlook.com,***,27,8.03,0,0,28,6,0,19,9,1,0,legitimate
session_000266,2026-01-28T22:59:33.944067,../../../etc/passwd,test,1,0.58,0,0,19,1,1,19,4,1,1,path_traversal
session_000267,2026-01-26T22:59:33.944067,user267@company.com,***,25,19.73,0,0,34,4,0,19,11,1,0,legitimate
session_000268,2026-02-08T22:59:33.944067,user268@yahoo.com,***,48,11.54,0,0,42,7,0,17,16,1,0,legitimate
session_000269,2026-02-01T22:59:33.944067,user269@company.com,***,43,19.86,0,0,33,3,0,19,13,1,0,legitimate
session_000270,2026-01-14T22:59:33.944067,administrator,pass794,1,0.67,0,0,8,2,0,13,7,1,1,brute_force
session_000271,2026-01-20T22:59:33.944067,test@test.com| nc -e /bin/sh,; rm -rf /,0,0.16,0,0,15,2,1,28,10,1,1,command_injection
session_000272,2026-01-29T22:59:33.944067,user272@gmail.com,***,47,5.94,0,0,36,2,0,17,9,1,0,legitimate
session_000273,2026-01-30T22:59:33.944067,user273@yahoo.com,***,5,3.46,0,0,36,10,0,17,15,1,0,legitimate
session_000274,2026-02-05T22:59:33.944067,admin' OR '1'='1,test,1,0.11,0,0,11,2,1,16,4,1,1,sql_injection
session_000275,2026-02-03T22:59:33.944067,user275@company.com,***,16,10.67,0,0,40,10,0,19,15,1,0,legitimate
session_000276,2026-01-23T22:59:33.944067,user276@company.com,***,27,13.95,0,0,36,5,0,19,13,1,0,legitimate
session_000277,2026-02-02T22:59:33.944067,user277@yahoo.com,***,42,18.98,0,0,32,3,0,17,9,1,0,legitimate
session_000278,2026-02-01T22:59:33.944067,user278@company.com,***,42,15.96,0,0,36,3,0,19,8,1,0,legitimate
session_000279,2026-01-22T22:59:33.944067,user279@gmail.com,***,46,20.0,0,0,40,3,1,17,14,1,0,legitimate
session_000280,2026-01-23T22:59:33.944067,admin' UNION SELECT,test,0,1.5,1,19,5,0,1,19,4,1,1,sql_injection
session_000281,2026-02-07T22:59:33.944067,user281@gmail.com,***,46,14.58,0,0,42,5,0,17,16,1,0,legitimate
session_000282,2026-02-01T22:59:33.944067,user282@company.com,***,48,6.09,0,0,43,6,1,19,14,1,0,legitimate
session_000283,2026-02-04T22:59:33.944067,bot283@automated.com,botpass3082,0,0.12,1,20,0,0,1,20,11,1,1,bot
session_000284,2026-01-23T22:59:33.944067,user284@company.com,***,11,10.31,0,0,41,10,0,19,12,1,0,legitimate
session_000285,2026-01-22T22:59:33.944067,user285@outlook.com,***,38,11.38,0,0,31,7,0,19,9,1,0,legitimate
session_000286,2026-02-08T22:59:33.944067,administrator,pass244,1,0.43,0,0,3,1,0,13,7,1,1,brute_force
session_000287,2026-01-12T22:59:33.944067,<input onfocus=alert(1) autofocus>,test,1,0.79,0,0,34,1,1,34,4,1,1,xss
session_000288,2026-01-22T22:59:33.944067,user288@company.com,***,29,4.59,0,0,35,10,0,19,15,1,0,legitimate
session_000289,2026-01-18T22:59:33.944067,bot289@automated.com,botpass7515,0,0.37,1,20,0,0,1,20,11,1,1,bot
session_000290,2026-01-29T22:59:33.944067,user290@gmail.com,***,32,11.58,0,0,42,4,0,17,16,1,0,legitimate
session_000291,2026-01-20T22:59:33.944067,user291@yahoo.com,***,15,17.52,0,0,25,6,0,17,8,1,0,legitimate
session_000292,2026-02-01T22:59:33.944067,admin,pass484,0,0.98,0,0,3,2,0,5,7,1,1,brute_force
session_000293,2026-02-07T22:59:33.944067,user293@company.com,***,5,11.66,0,0,36,5,1,19,14,1,0,legitimate
session_000294,2026-01-18T22:59:33.944067,user294@outlook.com,***,50,11.3,0,0,41,3,0,19,16,1,0,legitimate
session_000295,2026-01-11T22:59:33.944067,user295@company.com,***,42,2.41,0,0,34,5,1,19,8,1,0,legitimate
session_000296,2026-01-11T22:59:33.944067,user296@gmail.com,***,26,17.79,0,0,33,4,0,17,12,1,0,legitimate
session_000297,2026-02-02T22:59:33.944067,<iframe src=javascript:alert(1)>,pass,2,0.67,0,0,32,0,1,32,4,1,1,xss
session_000298,2026-02-05T22:59:33.944067,user298@gmail.com,***,17,16.85,0,0,35,5,0,17,16,1,0,legitimate
session_000299,2026-01-20T22:59:33.944067,user299@gmail.com,***,9,2.75,0,0,40,9,0,17,15,1,0,legitimate
session_000300,2026-01-12T22:59:33.944067,user300@company.com,***,12,7.87,0,0,42,3,0,19,14,1,0,legitimate
session_000301,2026-01-30T22:59:33.944067,user301@gmail.com,***,5,10.94,0,0,33,2,1,17,10,1,0,legitimate
session_000302,2026-01-23T22:59:33.944067,user302@yahoo.com,***,8,18.37,0,0,39,7,1,17,15,1,0,legitimate
session_000303,2026-02-03T22:59:33.944067,user303@gmail.com,***,25,6.38,0,0,38,3,1,17,13,1,0,legitimate
session_000304,2026-01-10T22:59:33.944067,user304@outlook.com,***,20,3.95,0,0,30,5,0,19,8,1,0,legitimate
session_000305,2026-01-23T22:59:33.944067,user305@gmail.com,***,50,17.72,0,0,40,6,0,17,14,1,0,legitimate
session_000306,2026-01-10T22:59:33.944067,test@test.com; rm -rf /,`cat /etc/shadow`,0,0.17,0,0,11,2,1,23,17,1,1,command_injection
session_000307,2026-01-23T22:59:33.944067,user307@gmail.com,***,12,16.44,0,0,27,10,1,17,8,1,0,legitimate
session_000308,2026-01-13T22:59:33.944067,bot308@automated.com,botpass4734,0,0.34,1,20,0,0,1,20,11,1,1,bot
session_000309,2026-01-12T22:59:33.944067,user309@gmail.com,***,21,12.1,0,0,26,6,0,17,8,1,0,legitimate
session_000310,2026-01-27T22:59:33.944067,user310@company.com,***,10,13.15,0,0,35,7,0,19,11,1,0,legitimate
session_000311,2026-02-07T22:59:33.945071,user311@gmail.com,***,33,11.34,0,0,36,2,0,17,10,1,0,legitimate
session_000312,2026-01-26T22:59:33.945071,user312@yahoo.com,***,19,2.67,0,0,36,3,1,17,12,1,0,legitimate
session_000313,2026-02-07T22:59:33.945071,user313@gmail.com,***,38,17.85,0,0,36,8,0,17,15,1,0,legitimate
session_000314,2026-02-03T22:59:33.945071,' OR 1=1--,test,0,1.5,1,10,14,2,1,10,4,1,1,sql_injection
session_000315,2026-02-07T22:59:33.945071,user315@gmail.com,***,50,4.33,0,0,31,9,0,17,9,1,0,legitimate
session_000316,2026-01-17T22:59:33.945071,..\..\..\windows\system32,test,0,0.67,0,0,25,0,1,25,4,1,1,path_traversal
session_000317,2026-01-30T22:59:33.945071,user317@yahoo.com,***,14,2.1,0,0,35,4,0,17,12,1,0,legitimate
session_000318,2026-01-29T22:59:33.945071,user318@gmail.com,***,34,12.63,0,0,39,4,0,17,12,1,0,legitimate
session_000319,2026-01-30T22:59:33.945071,user319@company.com,***,8,12.47,0,0,41,5,0,19,16,1,0,legitimate
session_000320,2026-01-17T22:59:33.945071,user320@gmail.com,***,11,6.11,0,0,33,6,1,17,9,1,0,legitimate
session_000321,2026-02-06T22:59:33.945071,user321@gmail.com,***,15,6.5,0,0,33,9,1,17,14,1,0,legitimate
session_000322,2026-02-02T22:59:33.945071,user322@company.com,***,44,4.13,0,0,40,7,1,19,13,1,0,legitimate
session_000323,2026-01-11T22:59:33.945071,user323@gmail.com,***,23,12.39,0,0,28,10,0,17,9,1,0,legitimate
session_000324,2026-02-08T22:59:33.945071,user324@gmail.com,***,32,16.7,0,0,38,2,0,17,12,1,0,legitimate
session_000325,2026-01-25T22:59:33.945071,user325@outlook.com,***,6,4.72,0,0,36,7,1,19,11,1,0,legitimate
session_000326,2026-01-14T22:59:33.945071,user326@company.com,***,8,9.48,0,0,35,4,1,19,9,1,0,legitimate
session_000327,2026-01-20T22:59:33.945071,user327@gmail.com,***,25,3.3,0,0,31,7,0,17,12,1,0,legitimate
session_000328,2026-01-15T22:59:33.945071,user328@gmail.com,***,44,10.72,0,0,34,5,0,17,9,1,0,legitimate
session_000329,2026-01-09T22:59:33.945071,user329@gmail.com,***,49,10.25,0,0,31,8,0,17,11,1,0,legitimate
session_000330,2026-02-04T22:59:33.945071,user330@company.com,***,28,11.44,0,0,40,10,0,19,15,1,0,legitimate
session_000331,2026-01-22T22:59:33.945071,user331@gmail.com,***,47,9.39,0,0,35,7,0,17,14,1,0,legitimate
session_000332,2026-01-18T22:59:33.945071,user332@company.com,***,16,10.22,0,0,37,9,0,19,16,1,0,legitimate
session_000333,2026-02-05T22:59:33.945071,user333@outlook.com,***,33,12.92,0,0,30,6,1,19,11,1,0,legitimate
session_000334,2026-01-18T22:59:33.945071,user334@company.com,***,14,10.71,0,0,38,7,0,19,16,1,0,legitimate
session_000335,2026-01-17T22:59:33.945071,..\..\..\windows\system32,test,2,0.6,0,0,25,1,1,25,4,1,1,path_traversal
session_000336,2026-01-24T22:59:33.945071,test@test.com&& whoami,; ls -la,2,0.2,0,0,20,0,1,22,8,1,1,command_injection
session_000337,2026-02-06T22:59:33.945071,root,pass246,1,0.38,0,0,3,1,0,4,7,1,1,brute_force
session_000338,2026-01-21T22:59:33.945071,user338@company.com,***,13,4.59,0,0,37,8,1,19,12,1,0,legitimate
session_000339,2026-01-16T22:59:33.945071,<input onfocus=alert(1) autofocus>,test,2,0.92,0,0,34,1,1,34,4,1,1,xss
session_000340,2026-02-08T22:59:33.945071,user340@outlook.com,***,16,13.68,0,0,41,4,0,19,15,1,0,legitimate
session_000341,2026-01-15T22:59:33.945071,user341@company.com,***,27,3.16,0,0,31,2,0,19,8,1,0,legitimate
session_000342,2026-01-16T22:59:33.945071,user342@outlook.com,***,44,7.84,0,0,43,4,0,19,15,1,0,legitimate
session_000343,2026-02-01T22:59:33.945071,user343@company.com,***,40,4.09,0,0,37,5,1,19,8,1,0,legitimate
session_000344,2026-02-02T22:59:33.945071,user344@outlook.com,***,8,13.77,0,0,40,8,0,19,16,1,0,legitimate
session_000345,2026-01-29T22:59:33.945071,test@test.com; ls -la,; rm -rf /,0,0.44,0,0,23,0,1,21,10,1,1,command_injection
session_000346,2026-01-14T22:59:33.945071,user346@gmail.com,***,45,10.09,0,0,39,2,0,17,14,1,0,legitimate
session_000347,2026-01-20T22:59:33.945071,user347@company.com,***,33,11.37,0,0,36,9,0,19,11,1,0,legitimate
session_000348,2026-02-07T22:59:33.945071,administrator,pass53,1,0.46,0,0,6,2,0,13,6,1,1,brute_force
session_000349,2026-01-24T22:59:33.945071,bot349@automated.com,botpass5291,0,0.24,1,20,0,0,1,20,11,1,1,bot
session_000350,2026-01-28T22:59:33.945071,user350@gmail.com,***,13,7.16,0,0,35,8,0,17,16,1,0,legitimate
session_000351,2026-01-17T22:59:33.945071,user351@yahoo.com,***,19,16.95,0,0,30,8,0,17,8,1,0,legitimate
session_000352,2026-02-03T22:59:33.945071,user352@outlook.com,***,21,7.73,0,0,36,8,0,19,9,1,0,legitimate
session_000353,2026-01-19T22:59:33.945071,user353@gmail.com,***,24,17.43,0,0,37,4,0,17,12,1,0,legitimate
session_000354,2026-01-29T22:59:33.945071,administrator,pass690,0,0.47,0,0,9,0,0,13,7,1,1,brute_force
session_000355,2026-01-18T22:59:33.945071,user355@gmail.com,***,29,17.55,0,0,31,10,0,17,13,1,0,legitimate
session_000356,2026-02-05T22:59:33.945071,test@test.com`cat /etc/shadow`,`cat /etc/shadow`,1,0.54,0,0,17,2,1,30,17,1,1,command_injection
session_000357,2026-01-21T22:59:33.945071,user357@outlook.com,***,25,16.42,0,0,37,2,1,19,10,1,0,legitimate
session_000358,2026-01-28T22:59:33.945071,user358@company.com,***,15,11.88,0,0,31,10,0,19,9,1,0,legitimate
session_000359,2026-01-11T22:59:33.945071,..\..\..\windows\system32,test,0,0.63,0,0,25,0,1,25,4,1,1,path_traversal
session_000360,2026-01-22T22:59:33.945071,user360@gmail.com,***,16,7.41,0,0,35,2,0,17,9,1,0,legitimate
session_000361,2026-01-28T22:59:33.945071,test@test.com| cat /etc/passwd,; rm -rf /,0,0.77,0,0,21,1,1,30,10,1,1,command_injection
session_000362,2026-01-28T22:59:33.945071,user362@outlook.com,***,48,6.1,0,0,36,4,0,19,13,1,0,legitimate
session_000363,2026-01-15T22:59:33.945071,user363@outlook.com,***,43,5.32,0,0,38,10,0,19,10,1,0,legitimate
session_000364,2026-01-27T22:59:33.945071,user364@yahoo.com,***,39,9.76,0,0,42,9,1,17,15,1,0,legitimate
session_000365,2026-01-21T22:59:33.945071,user365@company.com,***,36,2.87,0,0,37,8,0,19,12,1,0,legitimate
session_000366,2026-02-07T22:59:33.945071,user366@gmail.com,***,15,17.61,0,0,35,6,0,17,9,1,0,legitimate
session_000367,2026-01-15T22:59:33.945071,..\..\..\windows\system32,test,0,0.79,0,0,25,0,1,25,4,1,1,path_traversal
session_000368,2026-01-21T22:59:33.945071,user368@outlook.com,***,8,11.51,0,0,36,2,0,19,11,1,0,legitimate
session_000369,2026-01-30T22:59:33.945071,user369@gmail.com,***,12,4.66,0,0,39,7,1,17,15,1,0,legitimate
session_000370,2026-01-12T22:59:33.945071,bot370@automated.com,botpass8152,0,0.21,1,20,0,0,1,20,11,1,1,bot
session_000371,2026-01-13T22:59:33.945071,user371@outlook.com,***,46,15.03,0,0,41,5,0,19,15,1,0,legitimate
session_000372,2026-01-28T22:59:33.945071,user372@yahoo.com,***,25,17.74,0,0,29,3,0,17,10,1,0,legitimate
session_000373,2026-01-13T22:59:33.945071,admin'--,test,3,0.89,0,0,16,1,1,8,4,1,1,sql_injection
session_000374,2026-01-29T22:59:33.945071,user374@yahoo.com,***,15,2.36,0,0,34,2,0,17,15,1,0,legitimate
session_000375,2026-01-10T22:59:33.945071,user375@company.com,***,47,5.74,0,0,39,6,0,19,14,1,0,legitimate
session_000376,2026-01-09T22:59:33.945071,<body onload=alert('XSS')>,,2,0.52,0,0,26,1,1,26,0,1,1,xss
session_000377,2026-01-28T22:59:33.945071,user377@company.com,***,24,11.39,0,0,33,2,1,19,13,1,0,legitimate
session_000378,2026-01-13T22:59:33.945071,<body onload=alert('XSS')>,test,0,0.99,0,0,26,1,1,26,4,1,1,xss
session_000379,2026-01-20T22:59:33.945071,user379@outlook.com,***,14,15.95,0,0,30,6,0,19,9,1,0,legitimate
session_000380,2026-02-01T22:59:33.945071,user380@outlook.com,***,33,12.77,0,0,43,9,1,19,15,1,0,legitimate
session_000381,2026-01-31T22:59:33.945071,user381@company.com,***,31,18.34,0,0,34,2,0,19,13,1,0,legitimate
session_000382,2026-01-19T22:59:33.945071,user382@outlook.com,***,9,4.35,0,0,29,9,0,19,10,1,0,legitimate
session_000383,2026-01-31T22:59:33.945071,user383@yahoo.com,***,25,19.32,0,0,34,3,0,17,11,1,0,legitimate
session_000384,2026-01-29T22:59:33.945071,user384@yahoo.com,***,36,7.69,0,0,34,4,0,17,10,1,0,legitimate
session_000385,2026-01-17T22:59:33.945071,user385@outlook.com,***,10,11.45,0,0,35,5,0,19,12,1,0,legitimate
session_000386,2026-01-11T22:59:33.945071,admin' OR '1'='1,admin,3,0.87,0,0,13,2,0,16,5,1,1,sql_injection
session_000387,2026-01-13T22:59:33.945071,user387@company.com,***,35,15.79,0,0,38,2,1,19,14,1,0,legitimate
session_000388,2026-01-25T22:59:33.945071,user388@outlook.com,***,6,15.71,0,0,38,10,1,19,12,1,0,legitimate
session_000389,2026-01-23T22:59:33.945071,user389@outlook.com,***,23,3.32,0,0,38,4,0,19,9,1,0,legitimate
session_000390,2026-01-29T22:59:33.945071,test,pass868,1,0.58,0,0,8,0,0,4,7,1,1,brute_force
session_000391,2026-02-03T22:59:33.945071,user391@gmail.com,***,28,5.16,0,0,31,5,0,17,10,1,0,legitimate
session_000392,2026-01-13T22:59:33.945071,user392@yahoo.com,***,25,5.0,0,0,37,3,0,17,15,1,0,legitimate
session_000393,2026-02-01T22:59:33.945071,user393@company.com,***,26,13.12,0,0,28,9,0,19,8,1,0,legitimate
session_000394,2026-01-23T22:59:33.945071,user394@outlook.com,***,17,10.31,0,0,28,9,0,19,8,1,0,legitimate
session_000395,2026-02-07T22:59:33.945071,user395@yahoo.com,***,45,10.17,0,0,40,3,0,17,13,1,0,legitimate
session_000396,2026-01-30T22:59:33.945071,user396@company.com,***,9,9.37,0,0,34,4,0,19,13,1,0,legitimate
session_000397,2026-01-16T22:59:33.945071,admin,pass369,1,0.5,0,0,7,1,0,5,7,1,1,brute_force
session_000398,2026-01-24T22:59:33.945071,user398@yahoo.com,***,34,18.09,0,0,34,5,0,17,16,1,0,legitimate
session_000399,2026-01-22T22:59:33.945071,administrator,pass844,0,0.96,0,0,8,1,0,13,7,1,1,brute_force
session_000400,2026-02-01T22:59:33.945071,user400@company.com,***,20,5.56,0,0,30,6,0,19,11,1,0,legitimate
session_000401,2026-01-20T22:59:33.945071,..\..\..\windows\system32,test,1,0.78,0,0,25,0,1,25,4,1,1,path_traversal
session_000402,2026-01-25T22:59:33.945071,user402@gmail.com,***,25,14.65,0,0,31,8,1,17,8,1,0,legitimate
session_000403,2026-02-08T22:59:33.945071,user403@yahoo.com,***,16,18.17,0,0,30,9,0,17,8,1,0,legitimate
session_000404,2026-01-31T22:59:33.945071,user404@company.com,***,50,7.8,0,0,36,3,0,19,14,1,0,legitimate
session_000405,2026-01-17T22:59:33.945071,user405@yahoo.com,***,21,19.69,0,0,28,10,0,17,8,1,0,legitimate
session_000406,2026-01-16T22:59:33.945071,admin' OR '1'='1'--,,1,0.83,0,0,13,0,1,19,0,1,1,sql_injection
session_000407,2026-01-22T22:59:33.945071,....//....//....//etc/passwd,test,0,1.06,0,0,28,0,1,28,4,1,1,path_traversal
session_000408,2026-01-11T22:59:33.945071,user408@company.com,***,33,2.03,0,0,37,6,0,19,10,1,0,legitimate
session_000409,2026-01-23T22:59:33.945071,user409@gmail.com,***,19,2.17,0,0,30,10,0,17,8,1,0,legitimate
session_000410,2026-01-17T22:59:33.945071,user410@company.com,***,38,11.45,0,0,44,5,0,19,16,1,0,legitimate
session_000411,2026-01-12T22:59:33.945071,user411@outlook.com,***,7,14.76,0,0,34,4,0,19,11,1,0,legitimate
session_000412,2026-02-02T22:59:33.945071,user412@yahoo.com,***,7,11.96,0,0,40,4,0,17,14,1,0,legitimate
session_000413,2026-01-23T22:59:33.945071,bot413@automated.com,botpass9218,0,0.23,1,20,0,0,1,20,11,1,1,bot
session_000414,2026-01-19T22:59:33.945071,user414@company.com,***,31,4.73,0,0,34,5,0,19,15,1,0,legitimate
session_000415,2026-02-01T22:59:33.945071,user415@company.com,***,43,2.08,0,0,40,10,0,19,15,1,0,legitimate
session_000416,2026-01-30T22:59:33.945071,user416@company.com,***,8,10.98,0,0,35,2,0,19,9,1,0,legitimate
session_000417,2026-01-26T22:59:33.945071,bot417@automated.com,botpass6281,0,0.33,1,20,0,0,1,20,11,1,1,bot
session_000418,2026-01-22T22:59:33.945071,test,pass688,1,0.89,0,0,5,2,0,4,7,1,1,brute_force
session_000419,2026-02-06T22:59:33.945071,../../../etc/passwd,test,0,0.68,0,0,19,0,1,19,4,1,1,path_traversal
session_000420,2026-02-02T22:59:33.945071,bot420@automated.com,botpass4671,0,0.12,1,20,0,0,1,20,11,1,1,bot
session_000421,2026-01-13T22:59:33.945071,user421@outlook.com,***,6,9.86,0,0,34,8,0,19,8,1,0,legitimate
session_000422,2026-01-23T22:59:33.945071,user422@yahoo.com,***,17,6.03,0,0,29,8,1,17,12,1,0,legitimate
session_000423,2026-01-26T22:59:33.945071,bot423@automated.com,botpass1027,0,0.49,1,20,0,0,1,20,11,1,1,bot
